,degree,coeff name,coeff value,std error,CI lower,CI upper
456,30.0,$\beta$456,0.0,0.0,-0.0,0.0
457,30.0,$\beta$457,0.0,0.0,-0.0,0.0
458,30.0,$\beta$458,-0.0,0.0,-0.0,0.0
459,30.0,$\beta$459,-0.0,0.0,-0.0,0.0
460,30.0,$\beta$460,0.0,0.0,-0.0,0.0
461,30.0,$\beta$461,0.0,0.0,0.0,0.0
462,30.0,$\beta$462,-0.0,0.0,-0.0,0.0
463,30.0,$\beta$463,-0.0,0.0,-0.0,0.0
464,30.0,$\beta$464,0.0,0.0,0.0,0.0
465,30.0,$\beta$465,0.0,0.0,0.0,0.0
466,30.0,$\beta$466,0.0,0.0,-0.0,0.0
467,30.0,$\beta$467,0.0,0.0,-0.0,0.0
468,30.0,$\beta$468,-0.0,0.0,-0.0,0.0
469,30.0,$\beta$469,0.0,0.0,-0.0,0.0
470,30.0,$\beta$470,0.0,0.0,-0.0,0.0
471,30.0,$\beta$471,0.0,0.0,-0.0,0.0
472,30.0,$\beta$472,-0.0,0.0,-0.0,0.0
473,30.0,$\beta$473,0.0,0.0,-0.0,0.0
474,30.0,$\beta$474,-0.0,0.0,-0.0,0.0
475,30.0,$\beta$475,-0.0,0.0,-0.0,0.0
476,30.0,$\beta$476,-0.0,0.0,-0.0,0.0
477,30.0,$\beta$477,0.0,0.0,-0.0,0.0
478,30.0,$\beta$478,-0.0,0.0,-0.0,0.0
479,30.0,$\beta$479,-0.0,0.0,-0.0,0.0
480,30.0,$\beta$480,-0.0,0.0,-0.0,0.0
481,30.0,$\beta$481,0.0,0.0,-0.0,0.0
482,30.0,$\beta$482,0.0,0.0,-0.0,0.0
483,30.0,$\beta$483,-0.0,0.0,-0.0,0.0
484,30.0,$\beta$484,-0.0,0.0,-0.0,0.0
485,30.0,$\beta$485,-0.0,0.0,-0.0,-0.0
486,30.0,$\beta$486,0.0,0.0,-0.0,0.0
487,30.0,$\beta$487,-0.0,0.0,-0.0,0.0
488,30.0,$\beta$488,-0.0,0.0,-0.0,0.0
489,30.0,$\beta$489,-0.0,0.0,-0.0,0.0
490,30.0,$\beta$490,-0.0,0.0,-0.0,0.0
491,30.0,$\beta$491,0.0,0.0,-0.0,0.0
492,30.0,$\beta$492,-0.0,0.0,-0.0,0.0
493,30.0,$\beta$493,-0.0,0.0,-0.0,-0.0
494,30.0,$\beta$494,0.0,0.0,-0.0,0.0
495,30.0,$\beta$495,-0.0,0.0,-0.0,-0.0
